IMPCTY,IYEAR,45-64,65-69,70-74,75-79,80-85,85+,White,Black,American_Indian_or_Alaskan_Native,Asian_and_PI,Hispanic,Other,0,9,12,14,16,19,Male,Female,Total_LLCPWT,CNF_MMRY_YES_LLCPWT,Percentage_CNFM,Total_LLCPWT_County,County_Percentage_CNFM
23,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,269.9418139,0,0.0,9053.259142,0
23,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90.45334168,0,0.0,9053.259142,0
23,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,120.3865676,0,0.0,9053.259142,0
23,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,247.6832105,0,0.0,9053.259142,0
23,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,150.7487153,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,41.57238146,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,354.7088211,80.816675,22.8,9053.259142,0.892680456
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0964114,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,190.0595416,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,194.7959151,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18.83265428,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,218.8399499,0,0.0,9053.259142,0
23,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,170.8388803,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,206.3756556,180.6611222,87.5,9053.259142,1.995536849
23,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,59.94335432,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,88.93582243,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1042.842684,30.64019503,2.9,9053.259142,0.338443808
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,266.3828674,11.16336793,4.2,9053.259142,0.123307725
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,709.0998526,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,769.9747687,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,716.48402,249.2218198,34.8,9053.259142,2.752840893
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1105.490559,0,0.0,9053.259142,0
23,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,326.7727489,292.2302589,89.4,9053.259142,3.227901183
23,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,46.3162534,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,331.113427,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,130.0088958,20.67471407,15.9,17428.06692,0.118628843
23,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,134.1746319,22.26724515,16.6,17428.06692,0.127766581
23,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,213.6257851,21.81597653,10.2,17428.06692,0.125177259
23,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,53.42491451,53.42491451,100.0,17428.06692,0.306545268
23,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,81.45457805,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,223.7769466,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,57.6677407,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,69.4743801,0,0.0,17428.06692,0
23,2020,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,238.0165514,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12.50120289,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,131.5659165,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,180.0158407,57.15479228,31.7,17428.06692,0.327946826
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,326.0452053,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,307.3487515,251.5254062,81.8,17428.06692,1.443220338
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,131.7224218,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,303.1495016,0,0.0,17428.06692,0
23,2020,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,116.5891613,14.7138714,12.6,17428.06692,0.084426296
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450.43941,176.753702,39.2,17428.06692,1.014189943
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,302.7139086,0,0.0,17428.06692,0
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,311.6005777,17.77279003,5.7,17428.06692,0.101977977
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,490.1557636,27.95525868,5.7,17428.06692,0.160403668
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,387.0750009,0,0.0,17428.06692,0
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,431.9166284,87.62495617,20.3,17428.06692,0.502780696
23,2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,72.29815614,0,0.0,17428.06692,0
23,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18.16790597,0,0.0,17428.06692,0
23,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16.5844383,16.5844383,100.0,17428.06692,0.095159368
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,490.6508904,19.58354157,4.0,17428.06692,0.112367836
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,132.3339936,0,0.0,17428.06692,0
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,714.3144308,27.84045129,3.9,17428.06692,0.159744918
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,46.86315119,0,0.0,17428.06692,0
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,287.5172414,0,0.0,17428.06692,0
23,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,295.8219755,30.1567581,10.2,17428.06692,0.173035588
23,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,130.7400405,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.795630914,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.417705063,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,139.6930663,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,87.45787603,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,46.73407436,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49.47736473,49.47736473,100.0,17428.06692,0.283894737
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1329.116786,167.0010567,12.6,17428.06692,0.958230522
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1210.533571,6.414527337,0.5,17428.06692,0.03680573
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2267.961332,121.4536698,5.4,17428.06692,0.696885492
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1004.19472,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,827.7683566,74.58622617,9.0,17428.06692,0.427966145
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2022.636779,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,218.5505971,0,0.0,17428.06692,0
23,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,541.5434389,149.0491721,27.5,17428.06692,0.855224924
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,700.9393936,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,168.2298065,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,427.1818466,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,769.38797,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,811.8179524,212.2000118,26.1,16591.89715,1.278937604
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1558.849394,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,430.1741412,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,318.8921085,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,253.7226934,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,46.13180776,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,24.58576625,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,33.23015924,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,179.4866497,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,49.36946811,49.36946811,100.0,16591.89715,0.297551676
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,95.36245828,0,0.0,16591.89715,0
25,2012,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,153.3672733,0,0.0,16591.89715,0
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,81.7427459,0,0.0,16591.89715,0
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,301.9988988,161.172601,53.4,16591.89715,0.971393443
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,148.9673179,148.9673179,100.0,16591.89715,0.897831734
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,86.69885171,0,0.0,16591.89715,0
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,87.47968229,0,0.0,16591.89715,0
25,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,163.4729751,0,0.0,16591.89715,0
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,58.27217738,0,0.0,16591.89715,0
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,194.2253224,0,0.0,16591.89715,0
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,130.5698263,0,0.0,16591.89715,0
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,444.030389,237.8844764,53.6,16591.89715,1.433738856
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,263.4915388,118.0203156,44.8,16591.89715,0.711312965
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,88.18062568,0,0.0,16591.89715,0
25,2012,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,83.76762225,83.76762225,100.0,16591.89715,0.50487067
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,61.72955248,0,0.0,16591.89715,0
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,157.0775224,0,0.0,16591.89715,0
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,135.9611218,0,0.0,16591.89715,0
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,81.70624663,0,0.0,16591.89715,0
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,151.339297,87.26135696,57.7,16591.89715,0.525927543
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,266.8203117,236.0406312,88.5,16591.89715,1.422625931
25,2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,109.3313523,0,0.0,16591.89715,0
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1275.925879,71.68409611,5.6,16591.89715,0.432042795
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,843.1756652,141.3944889,16.8,16591.89715,0.852190004
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1850.341781,42.96054378,2.3,16591.89715,0.258924844
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1098.374164,233.5806406,21.3,16591.89715,1.407799473
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,669.6179724,152.2499201,22.7,16591.89715,0.917616104
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,967.4134965,89.11959994,9.2,16591.89715,0.537127244
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,670.7064141,160.230291,23.9,16591.89715,0.965714105
25,2012,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,98.74950902,0,0.0,16591.89715,0
25,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,83.68053648,41.84026824,50.0,14194.00429,0.29477424
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,123.775947,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,94.44958598,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,191.5799899,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,182.5923949,27.39561834,15.0,14194.00429,0.193008384
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,220.1175153,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,91.59516099,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,95.02229044,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,183.2635376,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,30.66815318,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90.64173994,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,161.7165701,161.7165701,100.0,14194.00429,1.139330148
25,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,251.5712037,0,0.0,14194.00429,0
25,2016,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,57.41882559,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,70.72946495,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,37.99088352,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40.37267328,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,112.3090511,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,115.4687745,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,176.1363691,0,0.0,14194.00429,0
25,2016,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,206.3155825,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13.48398127,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,35.22731188,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.48961549,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,130.0727537,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,115.5686308,69.93375906,60.5,14194.00429,0.492699295
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,72.56651261,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,234.6536663,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,594.1735955,75.76395049,12.8,14194.00429,0.533774324
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,211.4046324,0,0.0,14194.00429,0
25,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,45.4605169,0,0.0,14194.00429,0
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,314.020789,0,0.0,14194.00429,0
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,63.25243539,0,0.0,14194.00429,0
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,299.1051084,111.6833339,37.3,14194.00429,0.786834579
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,337.6174631,114.9130922,34.0,14194.00429,0.809588963
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,186.7964924,114.0870546,61.1,14194.00429,0.80376934
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,570.6847254,119.1748621,20.9,14194.00429,0.839614105
25,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,126.8700313,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12.40571619,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,18.65831014,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,175.942742,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,205.3072785,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,720.3787402,30.04466079,4.2,14194.00429,0.211671493
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,433.6353639,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1531.354926,249.6117424,16.3,14194.00429,1.758571698
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1294.818816,348.3715842,26.9,14194.00429,2.454357326
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1064.435577,107.7165736,10.1,14194.00429,0.758887847
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1698.18572,24.16659513,1.4,14194.00429,0.170259179
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,138.1055654,0,0.0,14194.00429,0
25,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,881.9110267,0,0.0,14194.00429,0
25,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,40.80754349,0,0.0,348.8604106,0
25,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,126.056386,0,0.0,348.8604106,0
25,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,113.5867483,44.8522809,39.5,348.8604106,12.85679875
25,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,68.4097328,0,0.0,348.8604106,0
25,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23.38197057,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,31.97394418,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26.65519053,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,127.6136139,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,188.0759906,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,191.6530624,30.97468582,16.2,13080.28582,0.23680435
25,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,124.2812351,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,32.20411558,32.20411558,100.0,13080.28582,0.246203455
25,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,45.01294511,27.54030381,61.2,13080.28582,0.210548181
25,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,227.0940293,87.5447533,38.6,13080.28582,0.66928777
25,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,72.46074162,0,0.0,13080.28582,0
25,2018,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,139.5283879,0,0.0,13080.28582,0
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,106.524128,51.80445974,48.6,13080.28582,0.396049906
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,55.47711737,0,0.0,13080.28582,0
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29.68166268,0,0.0,13080.28582,0
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,254.9477014,28.74545577,11.3,13080.28582,0.219761679
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,360.250146,64.36335504,17.9,13080.28582,0.492063827
25,2018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,177.6051293,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,186.1938481,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17.39863129,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,50.82670437,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,258.5018913,60.37578005,23.4,13080.28582,0.461578446
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,390.0331701,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,302.4528936,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,42.71252961,0,0.0,13080.28582,0
25,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.08721162,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3.620452987,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.512996417,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,37.57343524,37.57343524,100.0,13080.28582,0.287252402
25,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,314.3255193,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,149.5882551,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,481.28987,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,311.7336061,0,0.0,13080.28582,0
25,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,305.9339694,0,0.0,13080.28582,0
